,potential,value_eur,wage_eur,age,height_cm,weight_kg,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic
10,Medium,-0.2867527639433152,-0.32030941391801565,1.5014393702017708,0.2477310204104734,0.13824450708188715,0.0006480260961712568,-0.8121641532506514,0.34349478699551966,-0.8009468819187263,0.26738342048308156,-1.8056915103684548,0.9431277458182469,1.751968447088392
11,Great,-0.10156157886521654,-0.17006331224334176,-0.8863340333354387,1.313560323249287,1.1800191788607084,0.0006480260961712568,-0.8121641532506514,-1.3903280279083465,0.3330396054210347,0.4652461563551701,-0.15925366102299837,0.6963645037438305,1.141846807924846
12,Medium,-0.3029976047396397,-0.43800219356317693,-1.5375449615728596,-1.4271435983362337,-0.903530164696934,0.0006480260961712568,-0.8121641532506514,-0.021520542457925847,-0.7300727264599912,-0.7219302588773611,-0.3650583921911804,0.5112920721880182,-0.07839647040224573
13,Good,-0.049578088316978304,0.28067499278068003,-0.018052795685544375,1.0090376652953403,0.4358944133044075,1.546579081121612,-0.8121641532506514,-0.11277437482128723,0.9000328490909152,0.9599029960353914,0.9726723604020029,1.128200177374059,0.4300382289007092
14,Great,0.14536000123891507,0.5811671961300279,-0.018052795685544375,2.074866968134154,1.6264940381944888,3.0925101361470526,0.7500829068967069,-0.2040282071846486,1.6087744036782659,-0.42513615506922825,0.046551070145183684,-1.1543598118142924,1.446907627506619
15,Medium,-0.3419852226508184,-0.4329939901740211,-1.1034043427479123,0.2477310204104734,-0.010580446029372999,0.0006480260961712568,-0.8121641532506514,1.2560331106291334,0.40391376087976977,-1.4144498344296708,-0.3650583921911804,-1.6478862959631253,-1.4003266885899286
16,Low,-0.2802548276247855,-0.42047348170113164,0.6331581325518764,-0.05679163754347337,-0.3082303522518933,-1.5452830289292694,-0.8121641532506514,-1.2990741955449852,-0.3757019491663159,0.1684520525470373,-0.05635129543890734,0.7580553142624346,1.5485945673672101
17,Great,-0.19253268732463344,-0.22014534613489972,-1.5375449615728596,-0.9703596114053137,-1.3500050240307144,-1.5452830289292694,0.7500829068967069,0.891017781175688,0.7582845381734451,-0.8208616268134052,0.14945343572927472,-1.8329587275189374,-1.1969528088687467
18,Low,-0.31274450921743435,-0.37039144780957367,0.4160878231394028,-0.8180982824283403,0.13824450708188715,0.0006480260961712568,-0.8121641532506514,0.06973328990543554,-0.8718210373774613,-0.6229988909413168,-0.5708631233593625,0.5729828827066222,0.22666434917952724
19,Great,2.7965180191990653,2.133710246768325,-0.45219341451049155,0.2477310204104734,0.5847193664156677,0.0006480260961712568,0.7500829068967069,-0.021520542457925847,0.7582845381734451,2.0481480433318784,1.5900865539065492,1.3132726089298714,1.0401598680642552
20,Medium,-0.19253268732463344,-0.32030941391801565,0.19901751372692922,-2.1884502432211006,-1.945304836475755,0.0006480260961712568,-0.8121641532506514,0.7997639488123266,-0.3757019491663159,-0.029410683325051215,0.2523558013133657,0.5112920721880182,-0.6885181095657916
21,Great,1.237013302751918,0.7814953316962597,-0.45219341451049155,-0.8180982824283403,-0.4570553053631535,1.546579081121612,-0.8121641532506514,0.6172562840856038,0.5456620717972399,1.8502853074597896,1.69298891949064,0.3262196406322059,-0.07839647040224573
22,Medium,-0.19253268732463344,-0.2702273800264577,-0.23512310509801795,0.09546969143350001,0.7335443195269278,0.0006480260961712568,-0.8121641532506514,0.6172562840856038,-0.8718210373774613,-0.326204787133184,-0.26215602660708937,0.8814369352996427,1.3452206876460282
23,Low,-0.3588798570789958,-0.32030941391801565,0.85022844196435,0.2477310204104734,1.3288441319719684,1.546579081121612,-0.8121641532506514,0.06973328990543554,-0.517450260083786,-0.42513615506922825,-0.6737654889434534,0.2028380195949977,0.5317251687613002
24,Low,-0.37187572971605537,-0.4455144986469106,-1.5375449615728596,-0.3613142954974201,-1.796479883364495,0.0006480260961712568,-0.8121641532506514,-0.7515512013648169,-0.3757019491663159,-2.1069694099819807,-1.5998867792002727,-2.141412780111958,-2.2138222074746565
25,Good,-0.08856570622815699,-0.01981721056866783,0.19901751372692922,-1.2748822693592603,-0.6058802584744136,0.0006480260961712568,0.7500829068967069,0.6172562840856038,0.12041713904482952,1.0588343639714357,1.69298891949064,-1.586195485444521,-0.2817703501234277
26,Medium,-0.3484831589693482,-0.4455144986469106,-1.3204746521603858,-0.5135756244743935,0.28706946019314733,0.0006480260961712568,-0.8121641532506514,-0.7515512013648169,-0.517450260083786,-0.029410683325051215,-0.8795702201116355,-0.5374517066282515,-1.2986397487293375
27,Low,-0.3614790316064077,-0.37039144780957367,2.1526502984391915,0.7045150073413935,0.4358944133044075,0.0006480260961712568,-0.8121641532506514,-1.9378510220885148,0.3330396054210347,0.3663147884191258,0.35525816689745676,0.5112920721880182,0.8367859883430732
28,Medium,-0.293250700261845,-0.22014534613489972,1.935579989026718,-0.3613142954974201,1.1800191788607084,1.546579081121612,0.7500829068967069,-1.3903280279083465,1.0417811600083853,1.0588343639714357,0.7668676292338209,1.066509366855455,1.6502815072278012
29,Good,-0.19253268732463344,-0.32030941391801565,-0.6692637239229652,1.4658216522262604,0.7335443195269278,0.0006480260961712568,-0.8121641532506514,-1.2078203631816238,-1.509688436506077,-1.4144498344296708,-1.1882773168639087,0.9431277458182469,-0.18008341026283672
30,Medium,-0.2445161778728717,-0.32030941391801565,-0.45219341451049155,-0.3613142954974201,-0.6058802584744136,0.0006480260961712568,0.7500829068967069,0.7085101164489652,0.5456620717972399,0.1684520525470373,0.4581605324815478,-1.4011230538887087,-1.7053875081717016
31,Good,0.15835587387597463,0.8816593994793758,-0.018052795685544375,-1.5794049273132071,-0.903530164696934,0.0006480260961712568,0.7500829068967069,1.8035561048093018,1.1126553154671204,1.0588343639714357,1.384281822738367,0.9431277458182469,-0.7902050494263827
32,Great,1.561910118678407,-0.0698992444602258,-0.8863340333354387,-1.7316662562901806,-1.0523551178081942,0.0006480260961712568,0.7500829068967069,1.164779278265772,0.2621654499622996,0.6631088922272586,1.281379457154276,1.2515817984112674,0.8367859883430732
33,Low,-0.3549810952878779,-0.22014534613489972,-0.23512310509801795,-0.8180982824283403,-0.4570553053631535,0.0006480260961712568,0.7500829068967069,0.1609871222687969,-0.7300727264599912,-0.029410683325051215,-0.26215602660708937,-0.10561603299802277,-1.1969528088687467
34,Low,-0.3354872863322886,-0.42047348170113164,0.85022844196435,1.6180829812032338,2.37061880375079,1.546579081121612,-0.8121641532506514,-1.3903280279083465,-1.0844435037536666,-0.326204787133184,-0.6737654889434534,0.6346736932252264,0.6334121086218912
35,Low,-0.3354872863322886,-0.37039144780957367,0.19901751372692922,-0.9703596114053137,-0.903530164696934,1.546579081121612,-0.8121641532506514,0.2522409546321583,-1.722310902882282,-1.2165870985575824,0.14945343572927472,0.3262196406322059,0.12497740931893625
36,Great,0.06738476541655772,0.08034685721444812,-0.6692637239229652,0.7045150073413935,0.13824450708188715,-1.5452830289292694,-0.8121641532506514,0.1609871222687969,-1.722310902882282,-0.029410683325051215,-0.05635129543890734,1.2515817984112674,0.5317251687613002
37,Great,2.4716212032725764,0.7814953316962597,-0.018052795685544375,0.7045150073413935,0.882369272638188,1.546579081121612,0.7500829068967069,0.06973328990543554,1.1835294709258555,1.4545598357156126,1.075574725986094,1.683417472041496,1.751968447088392
38,Medium,-0.25751205050993126,-0.11998127835178378,1.5014393702017708,0.39999234938744677,0.13824450708188715,0.0006480260961712568,-0.8121641532506514,-1.1165665308182624,0.19129129450356458,0.4652461563551701,0.4581605324815478,1.128200177374059,0.5317251687613002
39,Low,-0.32574038185449394,-0.37039144780957367,-1.1034043427479123,0.5522536783644202,0.7335443195269278,-1.5452830289292694,-0.8121641532506514,-0.8428050337281783,-0.446576104625051,-0.12834205126109546,-0.6737654889434534,0.38791045115081,-0.3834572899840187
40,Good,-0.2867527639433152,-0.42047348170113164,-0.8863340333354387,0.7045150073413935,0.28706946019314733,-1.5452830289292694,0.7500829068967069,-1.2990741955449852,-0.30482779370758084,0.3663147884191258,-0.3650583921911804,0.3262196406322059,-0.7902050494263827
41,Low,-0.37187572971605537,-0.4455144986469106,1.0672987513768235,-2.645234230152021,-2.3917796958095354,0.0006480260961712568,-0.8121641532506514,0.2522409546321583,-0.3757019491663159,-0.5240675230052725,-0.7766678545275445,-0.6608333276654597,-1.2986397487293375
42,Low,-0.3653777933975256,-0.4455144986469106,-0.23512310509801795,-0.9703596114053137,-0.903530164696934,-1.5452830289292694,0.7500829068967069,-0.4777897042747327,-0.446576104625051,-0.6229988909413168,-1.0853749512798176,-1.7712679170003334,-0.4851442298446097
43,Low,-0.3387362544915535,-0.4279857867848653,-0.8863340333354387,-1.122620940382287,-0.6058802584744136,0.0006480260961712568,0.7500829068967069,-0.021520542457925847,-0.5883244155425211,0.06952068461099305,-0.3650583921911804,-0.9692873802584802,-1.0952658690081556
44,Good,-0.3322383181730237,-0.0698992444602258,2.369720607851665,0.8567763363183669,1.6264940381944888,-1.5452830289292694,-0.8121641532506514,-2.667881680995406,-0.021331171872640595,-0.22727341919713973,-0.9824725856957266,1.2515817984112674,1.751968447088392
45,Great,-0.010590470405799631,0.9818234672624917,-0.23512310509801795,0.39999234938744677,0.5847193664156677,1.546579081121612,0.7500829068967069,0.5260024517222425,1.2544036263845906,0.26738342048308156,0.7668676292338209,-1.4011230538887087,0.6334121086218912
46,Medium,-0.2445161778728717,-0.17006331224334176,1.5014393702017708,0.8567763363183669,1.1800191788607084,0.0006480260961712568,-0.8121641532506514,-1.481581860271708,-0.16307948279011072,0.26738342048308156,0.046551070145183684,1.128200177374059,1.8536553869489831
47,Medium,-0.30949554105816945,-0.42047348170113164,-0.23512310509801795,1.1612989942723138,0.4358944133044075,-1.5452830289292694,-0.8121641532506514,2.0773176018993857,-1.5805625919648119,-1.2165870985575824,-0.9824725856957266,0.5729828827066222,0.22666434917952724
48,Great,-0.3322383181730237,-0.37039144780957367,-1.5375449615728596,-0.8180982824283403,-1.3500050240307144,0.0006480260961712568,0.7500829068967069,-0.29528203954800997,-0.6591985710012561,0.06952068461099305,0.2523558013133657,-0.5374517066282515,-2.0104483277534744
49,Medium,-0.205528559961693,-0.0698992444602258,0.6331581325518764,-1.5794049273132071,-1.0523551178081942,-1.5452830289292694,0.7500829068967069,0.891017781175688,0.9709070045496503,0.5641775242912144,0.6639652636497299,0.3262196406322059,-0.3834572899840187
50,Medium,-0.2867527639433152,-0.37039144780957367,0.19901751372692922,0.5522536783644202,0.13824450708188715,0.0006480260961712568,-0.8121641532506514,-1.755343357361792,-0.6591985710012561,-0.029410683325051215,-0.9824725856957266,0.7580553142624346,0.12497740931893625
51,Good,-0.1795368146875739,-0.17006331224334176,1.2843690607892972,1.9226056391571806,1.4776690850832286,0.0006480260961712568,-0.8121641532506514,-2.3941201839053217,-1.722310902882282,-0.6229988909413168,-0.9824725856957266,1.1898909878926633,2.158716206530756
52,Low,-0.351732127128613,-0.37039144780957367,0.4160878231394028,0.2477310204104734,0.13824450708188715,-1.5452830289292694,-0.8121641532506514,-1.6640895249984307,-0.021331171872640595,0.5641775242912144,-0.46796075777527146,-0.7842149487026678,-0.5868311697052007
53,Good,-0.3354872863322886,-0.4455144986469106,-1.5375449615728596,0.8567763363183669,0.7335443195269278,0.0006480260961712568,-0.8121641532506514,-0.6602973690014555,-1.3679401255886068,-1.0187243626854938,-1.5998867792002727,0.2645288301136018,-0.3834572899840187
54,Low,-0.36927655518864344,-0.4455144986469106,1.0672987513768235,-1.2748822693592603,-1.3500050240307144,-1.5452830289292694,-0.8121641532506514,-0.11277437482128723,-0.3757019491663159,-0.42513615506922825,-1.0853749512798176,-0.16730684351662686,-0.6885181095657916
55,Low,-0.2770058594655206,0.18051092499756408,0.19901751372692922,-0.3613142954974201,0.28706946019314733,1.546579081121612,0.7500829068967069,0.6172562840856038,0.5456620717972399,0.6631088922272586,0.5610628980656388,-1.4011230538887087,-0.6885181095657916
56,Great,1.6268894818637047,1.1320695689371656,0.85022844196435,-0.8180982824283403,-0.6058802584744136,0.0006480260961712568,-0.8121641532506514,1.3472869429924947,-0.021331171872640595,1.256697099843524,0.8697699948179118,1.4983450404856837,0.6334121086218912
57,Great,1.237013302751918,0.9317414333709337,-0.8863340333354387,-0.3613142954974201,0.5847193664156677,0.0006480260961712568,-0.8121641532506514,1.164779278265772,0.7582845381734451,1.4545598357156126,1.281379457154276,-0.907596569739876,0.4300382289007092
58,Great,0.7171783972695357,0.9317414333709337,1.7185096796142443,-0.3613142954974201,0.7335443195269278,1.546579081121612,0.7500829068967069,-0.9340588660915397,1.6087744036782659,2.1470794112679226,0.7668676292338209,1.4366542299670797,1.446907627506619
59,Medium,-0.3322383181730237,-0.22014534613489972,2.1526502984391915,-0.9703596114053137,-0.3082303522518933,-1.5452830289292694,-0.8121641532506514,-0.11277437482128723,0.40391376087976977,0.8609716280993471,0.14945343572927472,0.9431277458182469,0.22666434917952724
60,Low,-0.32574038185449394,-0.4304898884794432,0.4160878231394028,-0.20905296652044675,0.13824450708188715,0.0006480260961712568,-0.8121641532506514,0.34349478699551966,-0.9426951928361964,-0.9197929947494495,-0.9824725856957266,0.5112920721880182,1.141846807924846
61,Low,-0.2964996684211099,-0.37039144780957367,1.0672987513768235,0.39999234938744677,0.4358944133044075,0.0006480260961712568,-0.8121641532506514,-2.485374016268683,-1.7931850583410172,-0.6229988909413168,-1.2911796824479997,0.8197461247810387,0.8367859883430732
62,Medium,-0.2445161778728717,-0.4455144986469106,0.19901751372692922,1.313560323249287,1.775318991305749,0.0006480260961712568,0.7500829068967069,-0.29528203954800997,0.9709070045496503,-0.7219302588773611,0.35525816689745676,-1.8329587275189374,0.22666434917952724
63,Medium,-0.31924244553596415,-0.4455144986469106,-1.3204746521603858,0.5522536783644202,-0.3082303522518933,0.0006480260961712568,-0.8121641532506514,-0.11277437482128723,-0.09220532733137565,0.1684520525470373,-0.15925366102299837,-0.907596569739876,-0.7902050494263827
64,Good,-0.23152030523581213,-0.42047348170113164,-1.1034043427479123,-2.1884502432211006,-1.6476549302532348,-1.5452830289292694,-0.8121641532506514,0.2522409546321583,-0.9426951928361964,-0.5240675230052725,0.2523558013133657,0.5112920721880182,-0.7902050494263827
65,Low,-0.3731753169797613,-0.37039144780957367,-1.1034043427479123,-0.8180982824283403,-1.4988299771419746,0.0006480260961712568,-0.8121641532506514,-0.38653587191137134,-0.5883244155425211,-0.7219302588773611,-0.8795702201116355,-0.6608333276654597,-2.4171960871958387
66,Medium,-0.16654094205051434,0.18051092499756408,-0.018052795685544375,-0.20905296652044675,-1.3500050240307144,0.0006480260961712568,0.7500829068967069,1.8948099371726632,0.5456620717972399,0.6631088922272586,0.6639652636497299,-1.0926690012956883,-0.9935789291475646
67,Low,-0.351732127128613,-0.42047348170113164,1.2843690607892972,-1.122620940382287,-0.7547052115856738,0.0006480260961712568,-0.8121641532506514,-1.3903280279083465,-0.021331171872640595,0.5641775242912144,0.046551070145183684,0.38791045115081,-0.8918919892869737
68,Great,-0.3387362544915535,-0.4455144986469106,-1.754615270985333,-0.3613142954974201,-0.3082303522518933,0.0006480260961712568,-0.8121641532506514,-0.6602973690014555,-1.8640592137997523,-0.9197929947494495,-2.32020333828891,0.2028380195949977,-0.3834572899840187
69,Great,2.4716212032725764,3.5860892296235063,0.4160878231394028,-1.5794049273132071,-0.6058802584744136,0.0006480260961712568,0.7500829068967069,0.6172562840856038,0.04954298358609446,1.3556284677795685,1.384281822738367,1.683417472041496,0.4300382289007092
70,Good,-0.2867527639433152,-0.11998127835178378,-1.1034043427479123,-0.8180982824283403,-2.0941297895870155,1.546579081121612,0.7500829068967069,-0.021520542457925847,-0.5883244155425211,0.06952068461099305,0.35525816689745676,0.2645288301136018,-1.5020136284505197
71,Good,0.015401274868319485,0.18051092499756408,1.2843690607892972,-1.5794049273132071,-1.796479883364495,-1.5452830289292694,0.7500829068967069,0.7085101164489652,-0.446576104625051,1.4545598357156126,0.7668676292338209,1.004818556336851,0.023290469458345262
72,Great,1.237013302751918,0.38083906056379596,0.19901751372692922,0.8567763363183669,1.3288441319719684,0.0006480260961712568,-0.8121641532506514,0.06973328990543554,1.821396870054471,-0.029410683325051215,0.5610628980656388,-1.524504674925917,0.8367859883430732
73,Good,-0.21852443259875257,-0.42047348170113164,-1.1034043427479123,-0.3613142954974201,0.7335443195269278,0.0006480260961712568,0.7500829068967069,0.5260024517222425,0.4747879163385048,0.06952068461099305,0.7668676292338209,-0.5374517066282515,-0.07839647040224573
74,Low,-0.35758026981528984,-0.42047348170113164,0.4160878231394028,-0.9703596114053137,-0.903530164696934,0.0006480260961712568,0.7500829068967069,0.6172562840856038,-0.8009468819187263,-0.029410683325051215,-0.05635129543890734,-0.35237927507243916,-0.18008341026283672
75,Good,-0.25751205050993126,-0.32030941391801565,-0.23512310509801795,0.5522536783644202,1.6264940381944888,1.546579081121612,-0.8121641532506514,-1.755343357361792,-1.509688436506077,-1.7112439382378035,-1.4969844136161816,0.7580553142624346,0.12497740931893625
76,Great,0.1063723833277364,-0.17006331224334176,-0.23512310509801795,-1.4271435983362337,-0.6058802584744136,-1.5452830289292694,0.7500829068967069,1.164779278265772,-0.23395363824884577,0.7620402601633028,0.6639652636497299,1.004818556336851,1.0401598680642552
77,Good,-0.32249141369522905,-0.4304898884794432,-1.1034043427479123,1.1612989942723138,0.13824450708188715,-1.5452830289292694,-0.8121641532506514,-1.3903280279083465,-1.8640592137997523,-2.502694881726158,-2.628910435041183,0.4496012616694141,0.32835128904011823
78,Great,0.3273022181577489,-0.11998127835178378,-0.8863340333354387,-0.05679163754347337,-1.2011800709194542,1.546579081121612,0.7500829068967069,0.7085101164489652,1.0417811600083853,1.15776573190748,1.075574725986094,-0.35237927507243916,-0.6885181095657916
79,Low,-0.2445161778728717,-0.2702273800264577,0.4160878231394028,-1.122620940382287,-0.3082303522518933,0.0006480260961712568,-0.8121641532506514,0.5260024517222425,0.616536227255975,0.4652461563551701,0.4581605324815478,0.2028380195949977,0.5317251687613002
80,Low,-0.31274450921743435,-0.32030941391801565,1.5014393702017708,-0.6658369534513668,0.13824450708188715,-1.5452830289292694,0.7500829068967069,-0.5690435366380941,0.7582845381734451,1.0588343639714357,0.2523558013133657,-0.22899765403523098,0.22666434917952724
81,Good,-0.1145574515022761,-0.435498091868599,1.2843690607892972,0.39999234938744677,1.775318991305749,0.0006480260961712568,0.7500829068967069,0.43474861935888104,-0.16307948279011072,0.7620402601633028,0.2523558013133657,1.2515817984112674,1.5485945673672101
82,Medium,-0.31599347737669925,-0.37039144780957367,-0.45219341451049155,-0.6658369534513668,-0.6058802584744136,-1.5452830289292694,-0.8121641532506514,-0.38653587191137134,0.04954298358609446,-0.42513615506922825,-0.05635129543890734,-1.1543598118142924,-1.1969528088687467
83,Low,-0.36277861887011364,-0.37039144780957367,1.7185096796142443,0.2477310204104734,-0.15940539914063317,-1.5452830289292694,-0.8121641532506514,-1.2990741955449852,-1.651436747423547,-1.117655730621538,-1.4969844136161816,0.6963645037438305,-0.07839647040224573
84,Great,1.1720339395666202,1.5327258400696295,1.2843690607892972,0.2477310204104734,0.13824450708188715,0.0006480260961712568,-0.8121641532506514,-0.38653587191137134,-1.3679401255886068,0.1684520525470373,-0.46796075777527146,1.7451082825601,1.751968447088392
85,Great,-0.049578088316978304,0.13042889110600608,-0.45219341451049155,1.4658216522262604,1.0311942257494482,0.0006480260961712568,-0.8121641532506514,-1.2078203631816238,-1.651436747423547,-0.6229988909413168,-0.46796075777527146,1.066509366855455,0.7350990484824822
86,Good,0.18434761915009373,1.0319055011540497,0.4160878231394028,-0.3613142954974201,0.28706946019314733,0.0006480260961712568,0.7500829068967069,0.1609871222687969,-0.5883244155425211,0.5641775242912144,0.9726723604020029,1.2515817984112674,0.12497740931893625
87,Low,-0.3562806825515839,-0.4455144986469106,0.19901751372692922,1.0090376652953403,0.7335443195269278,-1.5452830289292694,-0.8121641532506514,0.1609871222687969,0.2621654499622996,-0.5240675230052725,-0.3650583921911804,0.07945639855778952,-0.18008341026283672
88,Good,-0.21852443259875257,-0.4455144986469106,-0.8863340333354387,0.7045150073413935,0.882369272638188,0.0006480260961712568,-0.8121641532506514,0.2522409546321583,0.04954298358609446,-0.029410683325051215,0.2523558013133657,-1.1543598118142924,-0.3834572899840187
89,Great,-0.30949554105816945,-0.42047348170113164,-1.5375449615728596,1.1612989942723138,1.0311942257494482,0.0006480260961712568,-0.8121641532506514,-1.755343357361792,-1.4388142810473419,-1.2165870985575824,-1.9085938759525458,0.6346736932252264,-0.5868311697052007
90,Good,-0.23152030523581213,-0.32030941391801565,-0.8863340333354387,-0.8180982824283403,-0.3082303522518933,1.546579081121612,-0.8121641532506514,-0.11277437482128723,-0.09220532733137565,0.5641775242912144,-0.05635129543890734,0.3262196406322059,0.22666434917952724
91,Great,-0.08856570622815699,-0.2702273800264577,-0.6692637239229652,-1.122620940382287,-0.7547052115856738,0.0006480260961712568,0.7500829068967069,1.4385407753558561,0.5456620717972399,-0.12834205126109546,1.178477091570185,-0.7225241381840637,-0.8918919892869737
92,Good,0.1063723833277364,0.6312492300215858,1.2843690607892972,1.0090376652953403,1.3288441319719684,-1.5452830289292694,-0.8121641532506514,-1.9378510220885148,-1.3679401255886068,0.6631088922272586,-0.7766678545275445,1.3749634194484754,1.446907627506619
93,Good,-0.205528559961693,-0.37039144780957367,-0.45219341451049155,-1.2748822693592603,-0.010580446029372999,0.0006480260961712568,0.7500829068967069,0.7997639488123266,0.40391376087976977,0.06952068461099305,0.6639652636497299,-1.524504674925917,-0.5868311697052007
94,Low,-0.32574038185449394,-0.2702273800264577,1.2843690607892972,-0.05679163754347337,-0.3082303522518933,0.0006480260961712568,0.7500829068967069,-0.021520542457925847,0.4747879163385048,0.8609716280993471,0.35525816689745676,0.07945639855778952,0.023290469458345262
95,Good,-0.31924244553596415,-0.4455144986469106,-1.3204746521603858,1.0090376652953403,1.0311942257494482,0.0006480260961712568,-0.8121641532506514,0.34349478699551966,-0.30482779370758084,-0.6229988909413168,-0.6737654889434534,-0.22899765403523098,-0.2817703501234277
96,Low,-0.3549810952878779,-0.42047348170113164,0.19901751372692922,0.39999234938744677,-0.903530164696934,0.0006480260961712568,-0.8121641532506514,-0.6602973690014555,-1.651436747423547,-1.117655730621538,-1.0853749512798176,0.3262196406322059,-0.2817703501234277
97,Low,-0.3705761424523494,-0.4455144986469106,-1.1034043427479123,-1.883927585267154,-1.6476549302532348,0.0006480260961712568,-0.8121641532506514,-0.29528203954800997,-0.5883244155425211,-0.5240675230052725,-1.0853749512798176,-0.7842149487026678,-1.8070744480322924
98,Good,-0.1795368146875739,-0.0698992444602258,-0.8863340333354387,-0.5135756244743935,0.4358944133044075,0.0006480260961712568,0.7500829068967069,0.9822716135390493,0.40391376087976977,0.3663147884191258,0.4581605324815478,-1.0309781907770843,-0.7902050494263827
99,Good,0.21033936442421286,-0.42047348170113164,0.4160878231394028,0.7045150073413935,-0.15940539914063317,0.0006480260961712568,-0.8121641532506514,1.3472869429924947,1.679648559137001,0.5641775242912144,0.7668676292338209,-1.3394322433701047,0.8367859883430732
100,Medium,-0.2445161778728717,-0.37039144780957367,-0.6692637239229652,-0.20905296652044675,-1.4988299771419746,0.0006480260961712568,0.7500829068967069,0.7085101164489652,-1.722310902882282,-0.029410683325051215,0.2523558013133657,0.5112920721880182,-0.6885181095657916
101,Great,-0.08856570622815699,-0.22014534613489972,-0.45219341451049155,-0.05679163754347337,-0.3082303522518933,0.0006480260961712568,-0.8121641532506514,-0.38653587191137134,-0.021331171872640595,0.7620402601633028,0.5610628980656388,0.6346736932252264,0.4300382289007092
102,Great,0.58721967089894,0.8315773655878178,1.2843690607892972,0.2477310204104734,0.4358944133044075,0.0006480260961712568,0.7500829068967069,-0.11277437482128723,0.12041713904482952,1.6524225715877012,1.075574725986094,1.5600358510042878,0.4300382289007092
103,Good,-0.03658221567991875,1.1821516028287236,0.19901751372692922,0.5522536783644202,0.882369272638188,0.0006480260961712568,0.7500829068967069,-1.2078203631816238,1.2544036263845906,1.3556284677795685,1.281379457154276,1.128200177374059,0.12497740931893625
104,Low,-0.3783736660345851,-0.43800219356317693,2.369720607851665,1.4658216522262604,1.4776690850832286,0.0006480260961712568,-0.8121641532506514,-3.397912339902297,-0.8009468819187263,-1.909106674109892,-3.143422262961638,0.6346736932252264,1.2435337477854371
105,Low,-0.30949554105816945,-0.37039144780957367,-0.23512310509801795,-0.9703596114053137,-0.4570553053631535,1.546579081121612,0.7500829068967069,-0.5690435366380941,0.3330396054210347,0.7620402601633028,0.4581605324815478,0.3262196406322059,-0.18008341026283672
106,Great,0.0024054022312599266,-0.2702273800264577,-1.1034043427479123,1.4658216522262604,2.0729688975282694,-1.5452830289292694,-0.8121641532506514,-0.4777897042747327,-1.2261918146711366,-0.6229988909413168,-0.3650583921911804,0.8814369352996427,1.3452206876460282
107,Low,-0.31599347737669925,-0.2702273800264577,0.4160878231394028,1.313560323249287,0.13824450708188715,-1.5452830289292694,-0.8121641532506514,1.8035561048093018,0.616536227255975,-0.326204787133184,-0.26215602660708937,-1.1543598118142924,-0.07839647040224573
